timestamp,norm_min_cpu,norm_max_cpu,norm_avg
1/23/2017 14:30,0.2479,0.2493,0.2486
1/23/2017 14:35,0.2305,0.2676,0.2490
1/23/2017 14:40,0.2403,0.2592,0.2497
1/23/2017 14:45,0.2644,0.2532,0.2588
1/23/2017 14:50,0.2853,0.2572,0.2713
1/23/2017 14:55,0.2311,0.2726,0.2519
1/23/2017 15:00,0.2457,0.2576,0.2516
1/23/2017 15:05,0.2428,0.2759,0.2593
1/23/2017 15:10,0.2364,0.2772,0.2568
1/23/2017 15:15,0.2359,0.2634,0.2496
1/23/2017 15:20,0.2485,0.2414,0.2450
1/23/2017 15:25,0.2506,0.3122,0.2814
1/23/2017 15:30,0.2403,0.2614,0.2508
1/23/2017 15:35,0.2382,0.2612,0.2497
1/23/2017 15:40,0.2361,0.2776,0.2569
1/23/2017 15:45,0.2737,0.2882,0.2810
1/23/2017 15:50,0.2604,0.2854,0.2729
1/23/2017 15:55,0.2694,0.3254,0.2974
1/23/2017 16:00,0.2667,0.3321,0.2994
1/23/2017 16:05,0.2668,0.3212,0.2940
1/23/2017 16:10,0.2786,0.3442,0.3114
1/23/2017 16:15,0.2763,0.3291,0.3027
1/23/2017 16:20,0.2970,0.3187,0.3078
1/23/2017 16:25,0.2896,0.4087,0.3491
1/23/2017 16:30,0.2933,0.3424,0.3178
1/23/2017 16:35,0.2938,0.3421,0.3180
1/23/2017 16:40,0.2918,0.3430,0.3174
1/23/2017 16:45,0.2941,0.3368,0.3155
1/23/2017 16:50,0.3197,0.3347,0.3272
1/23/2017 16:55,0.3272,0.3730,0.3501
1/23/2017 17:00,0.3254,0.3619,0.3437
1/23/2017 17:05,0.2906,0.3368,0.3137
1/23/2017 17:10,0.3011,0.3437,0.3224
1/23/2017 17:15,0.3013,0.3365,0.3189
1/23/2017 17:20,0.2972,0.3262,0.3117
1/23/2017 17:25,0.2628,0.4270,0.3449
1/23/2017 17:30,0.2522,0.4118,0.3320
1/23/2017 17:35,0.2597,0.4126,0.3361
1/23/2017 17:40,0.2643,0.4076,0.3359
1/23/2017 17:45,0.2677,0.3913,0.3295
1/23/2017 17:50,0.2742,0.3832,0.3287
1/23/2017 17:55,0.2721,0.3219,0.2970
1/23/2017 18:00,0.2559,0.3022,0.2790
1/23/2017 18:05,0.2477,0.2904,0.2690
1/23/2017 18:10,0.2416,0.2959,0.2687
1/23/2017 18:15,0.2584,0.2956,0.2770
1/23/2017 18:20,0.2597,0.2891,0.2744
1/23/2017 18:25,0.2496,0.3551,0.3024
1/23/2017 18:30,0.2515,0.3370,0.2942
1/23/2017 18:35,0.2316,0.3192,0.2754
1/23/2017 18:40,0.2232,0.3125,0.2678
1/23/2017 18:45,0.2337,0.2900,0.2619
1/23/2017 18:50,0.2226,0.2969,0.2598
1/23/2017 18:55,0.2292,0.3135,0.2713
1/23/2017 19:00,0.2269,0.2976,0.2623
1/23/2017 19:05,0.2094,0.2872,0.2483
1/23/2017 19:10,0.2022,0.2802,0.2412
1/23/2017 19:15,0.1957,0.2707,0.2332
1/23/2017 19:20,0.2007,0.2670,0.2339
1/23/2017 19:25,0.2286,0.3168,0.2727
1/23/2017 19:30,0.2344,0.2766,0.2555
1/23/2017 19:35,0.2123,0.2599,0.2361
1/23/2017 19:40,0.1986,0.2640,0.2313
1/23/2017 19:45,0.2071,0.2547,0.2309
1/23/2017 19:50,0.1995,0.2487,0.2241
1/23/2017 19:55,0.1999,0.2510,0.2254
1/23/2017 20:00,0.1834,0.2270,0.2052
1/23/2017 20:05,0.1874,0.2385,0.2130
1/23/2017 20:10,0.1922,0.2402,0.2162
1/23/2017 20:15,0.1897,0.2283,0.2090
1/23/2017 20:20,0.1836,0.2265,0.2050
1/23/2017 20:25,0.2084,0.2634,0.2359
1/23/2017 20:30,0.2527,0.2426,0.2477
1/23/2017 20:35,0.2370,0.2347,0.2359
1/23/2017 20:40,0.2006,0.2415,0.2211
1/23/2017 20:45,0.1828,0.2305,0.2067
1/23/2017 20:50,0.2086,0.2782,0.2434
1/23/2017 20:55,0.1928,0.2654,0.2291
1/23/2017 21:00,0.1885,0.2417,0.2151
1/23/2017 21:05,0.1729,0.2249,0.1989
1/23/2017 21:10,0.1532,0.2002,0.1767
1/23/2017 21:15,0.1553,0.1886,0.1720
1/23/2017 21:20,0.1401,0.1740,0.1571
1/23/2017 21:25,0.1645,0.2225,0.1935
1/23/2017 21:30,0.1902,0.2256,0.2079
1/23/2017 21:35,0.1805,0.2305,0.2055
1/23/2017 21:40,0.1793,0.2190,0.1992
1/23/2017 21:45,0.1703,0.2154,0.1929
1/23/2017 21:50,0.1632,0.2071,0.1851
1/23/2017 21:55,0.1685,0.2246,0.1966
1/23/2017 22:00,0.1541,0.2322,0.1932
1/23/2017 22:05,0.1520,0.2047,0.1784
1/23/2017 22:10,0.1522,0.1933,0.1728
1/23/2017 22:15,0.1503,0.1767,0.1635
1/23/2017 22:20,0.1534,0.1730,0.1632
1/23/2017 22:25,0.1625,0.2167,0.1896
1/23/2017 22:30,0.1478,0.1678,0.1578
1/23/2017 22:35,0.1574,0.1825,0.1699
1/23/2017 22:40,0.1596,0.1752,0.1674
1/23/2017 22:45,0.1483,0.1613,0.1548
1/23/2017 22:50,0.1509,0.1652,0.1581
1/23/2017 22:55,0.1708,0.2028,0.1868
1/23/2017 23:00,0.1733,0.1602,0.1667
1/23/2017 23:05,0.1731,0.1510,0.1621
1/23/2017 23:10,0.1408,0.1446,0.1427
1/23/2017 23:15,0.1290,0.1148,0.1219
1/23/2017 23:20,0.1212,0.1097,0.1155
1/23/2017 23:25,0.1251,0.1384,0.1318
1/23/2017 23:30,0.1498,0.1218,0.1358
1/23/2017 23:35,0.1193,0.1298,0.1245
1/23/2017 23:40,0.1366,0.1326,0.1346
1/23/2017 23:45,0.1429,0.1468,0.1448
1/23/2017 23:50,0.1221,0.1231,0.1226
1/23/2017 23:55,0.1189,0.1186,0.1187
1/24/2017 0:00,0.1230,0.1027,0.1129
1/24/2017 0:05,0.1046,0.1068,0.1057
1/24/2017 0:10,0.1110,0.1136,0.1123
1/24/2017 0:15,0.1188,0.1057,0.1123
1/24/2017 0:20,0.0924,0.0844,0.0884
1/24/2017 0:25,0.1009,0.1269,0.1139
1/24/2017 0:30,0.1060,0.0923,0.0991
1/24/2017 0:35,0.0975,0.0905,0.0940
1/24/2017 0:40,0.0924,0.1240,0.1082
1/24/2017 0:45,0.1265,0.1213,0.1239
1/24/2017 0:50,0.1238,0.1271,0.1254
1/24/2017 0:55,0.1063,0.1240,0.1151
1/24/2017 1:00,0.0831,0.1065,0.0948
1/24/2017 1:05,0.0791,0.1006,0.0899
1/24/2017 1:10,0.0744,0.0909,0.0827
1/24/2017 1:15,0.0905,0.0823,0.0864
1/24/2017 1:20,0.0700,0.0629,0.0664
1/24/2017 1:25,0.0649,0.0830,0.0739
1/24/2017 1:30,0.0899,0.0718,0.0808
1/24/2017 1:35,0.0637,0.0891,0.0764
1/24/2017 1:40,0.0648,0.0752,0.0700
1/24/2017 1:45,0.0611,0.0641,0.0626
1/24/2017 1:50,0.0765,0.0687,0.0726
1/24/2017 1:55,0.0921,0.0869,0.0895
1/24/2017 2:00,0.0872,0.0724,0.0798
1/24/2017 2:05,0.0706,0.0620,0.0663
1/24/2017 2:10,0.0593,0.0704,0.0648
1/24/2017 2:15,0.0573,0.0620,0.0596
1/24/2017 2:20,0.0563,0.0561,0.0562
1/24/2017 2:25,0.0662,0.1066,0.0864
1/24/2017 2:30,0.0731,0.0685,0.0708
1/24/2017 2:35,0.0603,0.0589,0.0596
1/24/2017 2:40,0.0557,0.0693,0.0625
1/24/2017 2:45,0.0606,0.0597,0.0602
1/24/2017 2:50,0.0692,0.0763,0.0728
1/24/2017 2:55,0.1107,0.1037,0.1072
1/24/2017 3:00,0.1171,0.0989,0.1080
1/24/2017 3:05,0.1025,0.0985,0.1005
1/24/2017 3:10,0.0648,0.0780,0.0714
1/24/2017 3:15,0.0581,0.0457,0.0519
1/24/2017 3:20,0.0498,0.0413,0.0455
1/24/2017 3:25,0.0719,0.0972,0.0845
1/24/2017 3:30,0.0670,0.0721,0.0695
1/24/2017 3:35,0.0674,0.0552,0.0613
1/24/2017 3:40,0.0711,0.0627,0.0669
1/24/2017 3:45,0.0706,0.0612,0.0659
1/24/2017 3:50,0.0650,0.0578,0.0614
1/24/2017 3:55,0.0716,0.0891,0.0803
1/24/2017 4:00,0.1041,0.0842,0.0942
1/24/2017 4:05,0.1116,0.0845,0.0980
1/24/2017 4:10,0.1101,0.0828,0.0964
1/24/2017 4:15,0.0846,0.0713,0.0779
1/24/2017 4:20,0.0755,0.0577,0.0666
1/24/2017 4:25,0.0821,0.0860,0.0841
1/24/2017 4:30,0.0828,0.0617,0.0723
1/24/2017 4:35,0.1040,0.0869,0.0955
1/24/2017 4:40,0.1056,0.0843,0.0950
1/24/2017 4:45,0.0901,0.0689,0.0795
1/24/2017 4:50,0.0888,0.0714,0.0801
1/24/2017 4:55,0.1143,0.0997,0.1070
1/24/2017 5:00,0.1179,0.0966,0.1072
1/24/2017 5:05,0.1200,0.0782,0.0991
1/24/2017 5:10,0.1067,0.0762,0.0914
1/24/2017 5:15,0.1178,0.0734,0.0956
1/24/2017 5:20,0.1133,0.0772,0.0953
1/24/2017 5:25,0.1232,0.1115,0.1174
1/24/2017 5:30,0.1340,0.1037,0.1189
1/24/2017 5:35,0.1536,0.1109,0.1323
1/24/2017 5:40,0.1489,0.1116,0.1303
1/24/2017 5:45,0.1391,0.1261,0.1326
1/24/2017 5:50,0.1549,0.1142,0.1346
1/24/2017 5:55,0.1437,0.1358,0.1397
1/24/2017 6:00,0.1436,0.1292,0.1364
1/24/2017 6:05,0.1369,0.1459,0.1414
1/24/2017 6:10,0.1634,0.1379,0.1506
1/24/2017 6:15,0.1630,0.1382,0.1506
1/24/2017 6:20,0.1617,0.1266,0.1442
1/24/2017 6:25,0.1500,0.1534,0.1517
1/24/2017 6:30,0.1465,0.1181,0.1323
1/24/2017 6:35,0.1399,0.1034,0.1217
1/24/2017 6:40,0.1324,0.1183,0.1253
1/24/2017 6:45,0.1451,0.1160,0.1306
1/24/2017 6:50,0.1457,0.1127,0.1292
1/24/2017 6:55,0.1396,0.1327,0.1361
1/24/2017 7:00,0.1395,0.1128,0.1261
1/24/2017 7:05,0.1440,0.1046,0.1243
1/24/2017 7:10,0.1482,0.1281,0.1381
1/24/2017 7:15,0.1674,0.1279,0.1477
1/24/2017 7:20,0.1498,0.1161,0.1329
1/24/2017 7:25,0.1525,0.1446,0.1486
1/24/2017 7:30,0.1501,0.1231,0.1366
1/24/2017 7:35,0.1449,0.1263,0.1356
1/24/2017 7:40,0.1762,0.1498,0.1630
1/24/2017 7:45,0.1915,0.1443,0.1679
1/24/2017 7:50,0.1515,0.1355,0.1435
1/24/2017 7:55,0.1625,0.1444,0.1534
1/24/2017 8:00,0.1750,0.1297,0.1523
1/24/2017 8:05,0.1660,0.1286,0.1473
1/24/2017 8:10,0.1766,0.1493,0.1630
1/24/2017 8:15,0.1829,0.1583,0.1706
1/24/2017 8:20,0.1868,0.1708,0.1788
1/24/2017 8:25,0.1974,0.1970,0.1972
1/24/2017 8:30,0.2222,0.1721,0.1972
1/24/2017 8:35,0.1869,0.1692,0.1781
1/24/2017 8:40,0.1657,0.1697,0.1677
1/24/2017 8:45,0.1616,0.1553,0.1585
1/24/2017 8:50,0.1667,0.1644,0.1656
1/24/2017 8:55,0.1771,0.2064,0.1918
1/24/2017 9:00,0.1597,0.1793,0.1695
1/24/2017 9:05,0.1519,0.1580,0.1549
1/24/2017 9:10,0.1526,0.1621,0.1574
1/24/2017 9:15,0.1587,0.1644,0.1616
1/24/2017 9:20,0.1598,0.1582,0.1590
1/24/2017 9:25,0.1786,0.1816,0.1801
1/24/2017 9:30,0.1886,0.1639,0.1763
1/24/2017 9:35,0.1788,0.1662,0.1725
1/24/2017 9:40,0.1523,0.1747,0.1635
1/24/2017 9:45,0.1625,0.1601,0.1613
1/24/2017 9:50,0.1599,0.1912,0.1755
1/24/2017 9:55,0.1733,0.2036,0.1884
1/24/2017 10:00,0.1578,0.1692,0.1635
1/24/2017 10:05,0.1477,0.1681,0.1579
1/24/2017 10:10,0.1543,0.1754,0.1649
1/24/2017 10:15,0.1479,0.1815,0.1647
1/24/2017 10:20,0.1564,0.1725,0.1645
1/24/2017 10:25,0.1713,0.2204,0.1958
1/24/2017 10:30,0.1574,0.2131,0.1852
1/24/2017 10:35,0.1476,0.2118,0.1797
1/24/2017 10:40,0.1571,0.2152,0.1861
1/24/2017 10:45,0.1499,0.1954,0.1727
1/24/2017 10:50,0.1720,0.2125,0.1923
1/24/2017 10:55,0.1787,0.2455,0.2121
1/24/2017 11:00,0.1893,0.2320,0.2106
1/24/2017 11:05,0.1656,0.1918,0.1787
1/24/2017 11:10,0.1759,0.1856,0.1808
1/24/2017 11:15,0.1684,0.1895,0.1789
1/24/2017 11:20,0.1562,0.1704,0.1633
1/24/2017 11:25,0.1721,0.2155,0.1938
1/24/2017 11:30,0.1720,0.2062,0.1891
1/24/2017 11:35,0.2012,0.2078,0.2045
1/24/2017 11:40,0.1899,0.2172,0.2035
1/24/2017 11:45,0.2058,0.2026,0.2042
1/24/2017 11:50,0.1893,0.2037,0.1965
1/24/2017 11:55,0.1831,0.2278,0.2054
1/24/2017 12:00,0.1781,0.2002,0.1891
1/24/2017 12:05,0.1829,0.2013,0.1921
1/24/2017 12:10,0.1846,0.2084,0.1965
1/24/2017 12:15,0.1672,0.2002,0.1837
1/24/2017 12:20,0.1664,0.1885,0.1775
1/24/2017 12:25,0.1699,0.2095,0.1897
1/24/2017 12:30,0.1698,0.1802,0.1750
1/24/2017 12:35,0.1670,0.2041,0.1855
1/24/2017 12:40,0.1869,0.2129,0.1999
1/24/2017 12:45,0.1927,0.2007,0.1967
1/24/2017 12:50,0.2146,0.2101,0.2123
1/24/2017 12:55,0.2121,0.2444,0.2282
1/24/2017 13:00,0.1847,0.2173,0.2010
1/24/2017 13:05,0.1780,0.2041,0.1911
1/24/2017 13:10,0.2059,0.2142,0.2100
1/24/2017 13:15,0.2094,0.2209,0.2152
1/24/2017 13:20,0.1932,0.2075,0.2004
1/24/2017 13:25,0.1922,0.2363,0.2142
1/24/2017 13:30,0.1916,0.2033,0.1974
1/24/2017 13:35,0.2068,0.2114,0.2091
1/24/2017 13:40,0.2161,0.2306,0.2233
1/24/2017 13:45,0.2340,0.2426,0.2383
1/24/2017 13:50,0.2436,0.2283,0.2360
1/24/2017 13:55,0.2588,0.2506,0.2547
1/24/2017 14:00,0.2610,0.2416,0.2513
1/24/2017 14:05,0.2279,0.2427,0.2353
1/24/2017 14:10,0.2512,0.2559,0.2535
1/24/2017 14:15,0.2727,0.2858,0.2793
1/24/2017 14:20,0.2797,0.2898,0.2848
1/24/2017 14:25,0.2746,0.3666,0.3206
1/24/2017 14:30,0.2644,0.2743,0.2693
1/24/2017 14:35,0.2697,0.2658,0.2677
1/24/2017 14:40,0.2674,0.2815,0.2745
1/24/2017 14:45,0.2793,0.2732,0.2763
1/24/2017 14:50,0.3051,0.3038,0.3045
1/24/2017 14:55,0.3109,0.3423,0.3266
1/24/2017 15:00,0.3151,0.3063,0.3107
1/24/2017 15:05,0.2748,0.2920,0.2834
1/24/2017 15:10,0.2697,0.2670,0.2684
1/24/2017 15:15,0.2596,0.2761,0.2678
1/24/2017 15:20,0.2978,0.2614,0.2796
1/24/2017 15:25,0.2697,0.3264,0.2980
1/24/2017 15:30,0.2817,0.2910,0.2864
1/24/2017 15:35,0.2813,0.2995,0.2904
1/24/2017 15:40,0.2808,0.3168,0.2988
1/24/2017 15:45,0.2893,0.3322,0.3108
1/24/2017 15:50,0.2980,0.3227,0.3103
1/24/2017 15:55,0.3237,0.3610,0.3423
1/24/2017 16:00,0.3407,0.3745,0.3576
1/24/2017 16:05,0.3384,0.3773,0.3579
1/24/2017 16:10,0.3347,0.3757,0.3552
1/24/2017 16:15,0.3440,0.3564,0.3502
1/24/2017 16:20,0.3287,0.3336,0.3311
1/24/2017 16:25,0.3352,0.4035,0.3693
1/24/2017 16:30,0.3360,0.3543,0.3452
1/24/2017 16:35,0.3344,0.3396,0.3370
1/24/2017 16:40,0.3313,0.3546,0.3430
1/24/2017 16:45,0.3376,0.3498,0.3437
1/24/2017 16:50,0.3436,0.3532,0.3484
1/24/2017 16:55,0.3342,0.4130,0.3736
1/24/2017 17:00,0.3697,0.4003,0.3850
1/24/2017 17:05,0.3572,0.3954,0.3763
1/24/2017 17:10,0.3374,0.3934,0.3654
1/24/2017 17:15,0.3457,0.3768,0.3612
1/24/2017 17:20,0.3589,0.3627,0.3608
1/24/2017 17:25,0.3735,0.4808,0.4271
1/24/2017 17:30,0.3892,0.4638,0.4265
1/24/2017 17:35,0.4154,0.4478,0.4316
1/24/2017 17:40,0.3834,0.4674,0.4254
1/24/2017 17:45,0.3583,0.4618,0.4100
1/24/2017 17:50,0.3683,0.4578,0.4131
1/24/2017 17:55,0.3812,0.3996,0.3904
1/24/2017 18:00,0.3562,0.3502,0.3532
1/24/2017 18:05,0.3391,0.3355,0.3373
1/24/2017 18:10,0.3512,0.3584,0.3548
1/24/2017 18:15,0.3650,0.3507,0.3578
1/24/2017 18:20,0.3541,0.3480,0.3511
1/24/2017 18:25,0.3394,0.3895,0.3645
1/24/2017 18:30,0.3730,0.3469,0.3600
1/24/2017 18:35,0.3258,0.3529,0.3394
1/24/2017 18:40,0.3391,0.3373,0.3382
1/24/2017 18:45,0.3587,0.3563,0.3575
1/24/2017 18:50,0.3468,0.3642,0.3555
1/24/2017 18:55,0.3143,0.3565,0.3354
1/24/2017 19:00,0.2917,0.3116,0.3017
1/24/2017 19:05,0.2850,0.2887,0.2869
1/24/2017 19:10,0.2880,0.3221,0.3050
1/24/2017 19:15,0.3640,0.3288,0.3464
1/24/2017 19:20,0.3475,0.3424,0.3449
1/24/2017 19:25,0.3172,0.3642,0.3407
1/24/2017 19:30,0.2990,0.3166,0.3078
1/24/2017 19:35,0.2954,0.3112,0.3033
1/24/2017 19:40,0.3195,0.3290,0.3243
1/24/2017 19:45,0.3030,0.3121,0.3075
1/24/2017 19:50,0.2870,0.2960,0.2915
1/24/2017 19:55,0.2817,0.3059,0.2938
1/24/2017 20:00,0.2805,0.2752,0.2778
1/24/2017 20:05,0.2722,0.2817,0.2770
1/24/2017 20:10,0.2695,0.2854,0.2774
1/24/2017 20:15,0.2744,0.2806,0.2775
1/24/2017 20:20,0.2919,0.2873,0.2896
1/24/2017 20:25,0.3300,0.3341,0.3320
1/24/2017 20:30,0.3243,0.3070,0.3157
1/24/2017 20:35,0.2591,0.2950,0.2770
1/24/2017 20:40,0.2403,0.2850,0.2626
1/24/2017 20:45,0.2852,0.2864,0.2858
1/24/2017 20:50,0.3180,0.3256,0.3218
1/24/2017 20:55,0.3182,0.3352,0.3267
1/24/2017 21:00,0.2831,0.3097,0.2964
1/24/2017 21:05,0.2564,0.2664,0.2614
1/24/2017 21:10,0.2540,0.2587,0.2564
1/24/2017 21:15,0.2664,0.2561,0.2612
1/24/2017 21:20,0.2350,0.2235,0.2292
1/24/2017 21:25,0.2531,0.2755,0.2643
1/24/2017 21:30,0.2755,0.2663,0.2709
1/24/2017 21:35,0.2629,0.2532,0.2581
1/24/2017 21:40,0.2470,0.2380,0.2425
1/24/2017 21:45,0.2247,0.2386,0.2317
1/24/2017 21:50,0.2244,0.2325,0.2285
1/24/2017 21:55,0.2368,0.2512,0.2440
1/24/2017 22:00,0.2167,0.2317,0.2242
1/24/2017 22:05,0.2065,0.2230,0.2147
1/24/2017 22:10,0.2204,0.2127,0.2165
1/24/2017 22:15,0.2127,0.1999,0.2063
1/24/2017 22:20,0.1978,0.1956,0.1967
1/24/2017 22:25,0.2042,0.2380,0.2211
1/24/2017 22:30,0.2189,0.2007,0.2098
1/24/2017 22:35,0.2274,0.2058,0.2166
1/24/2017 22:40,0.2378,0.2284,0.2331
1/24/2017 22:45,0.2171,0.2407,0.2289
1/24/2017 22:50,0.2257,0.2324,0.2290
1/24/2017 22:55,0.2255,0.2434,0.2344
1/24/2017 23:00,0.1986,0.1925,0.1956
1/24/2017 23:05,0.1990,0.1784,0.1887
1/24/2017 23:10,0.1837,0.1847,0.1842
1/24/2017 23:15,0.2027,0.1834,0.1931
1/24/2017 23:20,0.2302,0.1742,0.2022
1/24/2017 23:25,0.2113,0.2061,0.2087
1/24/2017 23:30,0.1899,0.1753,0.1826
1/24/2017 23:35,0.2343,0.1696,0.2020
1/24/2017 23:40,0.2183,0.1803,0.1993
1/24/2017 23:45,0.2198,0.1756,0.1977
1/24/2017 23:50,0.2320,0.1633,0.1977
1/24/2017 23:55,0.2050,0.1697,0.1874
1/25/2017 0:00,0.1762,0.1575,0.1669
1/25/2017 0:05,0.1962,0.1560,0.1761
1/25/2017 0:10,0.1981,0.1521,0.1751
1/25/2017 0:15,0.1639,0.1458,0.1549
1/25/2017 0:20,0.1605,0.1346,0.1476
1/25/2017 0:25,0.2167,0.1803,0.1985
1/25/2017 0:30,0.1754,0.1416,0.1585
1/25/2017 0:35,0.1675,0.1551,0.1613
1/25/2017 0:40,0.1998,0.1615,0.1807
1/25/2017 0:45,0.1983,0.1447,0.1715
1/25/2017 0:50,0.1851,0.1823,0.1837
1/25/2017 0:55,0.2149,0.2037,0.2093
1/25/2017 1:00,0.2063,0.1593,0.1828
1/25/2017 1:05,0.1514,0.1320,0.1417
1/25/2017 1:10,0.1383,0.1336,0.1360
1/25/2017 1:15,0.1554,0.1159,0.1357
1/25/2017 1:20,0.1559,0.0976,0.1267
1/25/2017 1:25,0.1722,0.1422,0.1572
1/25/2017 1:30,0.1387,0.1135,0.1261
1/25/2017 1:35,0.1449,0.1048,0.1249
1/25/2017 1:40,0.1438,0.1245,0.1341
1/25/2017 1:45,0.1704,0.1209,0.1456
1/25/2017 1:50,0.1898,0.1127,0.1513
1/25/2017 1:55,0.1592,0.1333,0.1462
1/25/2017 2:00,0.1521,0.1071,0.1296
1/25/2017 2:05,0.1545,0.0956,0.1250
1/25/2017 2:10,0.1199,0.1036,0.1118
1/25/2017 2:15,0.1211,0.1025,0.1118
1/25/2017 2:20,0.1652,0.0943,0.1298
1/25/2017 2:25,0.1427,0.1434,0.1430
1/25/2017 2:30,0.1172,0.1022,0.1097
1/25/2017 2:35,0.1331,0.1111,0.1221
1/25/2017 2:40,0.1817,0.1232,0.1525
1/25/2017 2:45,0.1624,0.1116,0.1370
1/25/2017 2:50,0.1506,0.1162,0.1334
1/25/2017 2:55,0.1884,0.1558,0.1721
1/25/2017 3:00,0.1619,0.1405,0.1512
1/25/2017 3:05,0.1193,0.0985,0.1089
1/25/2017 3:10,0.1259,0.1052,0.1155
1/25/2017 3:15,0.1423,0.1005,0.1214
1/25/2017 3:20,0.1697,0.1024,0.1360
1/25/2017 3:25,0.1602,0.1447,0.1525
1/25/2017 3:30,0.1407,0.1122,0.1264
1/25/2017 3:35,0.1431,0.0971,0.1201
1/25/2017 3:40,0.1681,0.1116,0.1398
1/25/2017 3:45,0.1971,0.1186,0.1578
1/25/2017 3:50,0.1649,0.1300,0.1475
1/25/2017 3:55,0.1686,0.1402,0.1544
1/25/2017 4:00,0.1621,0.1089,0.1355
1/25/2017 4:05,0.1623,0.1114,0.1368
1/25/2017 4:10,0.1475,0.1236,0.1355
1/25/2017 4:15,0.1731,0.1139,0.1435
1/25/2017 4:20,0.1892,0.0953,0.1422
1/25/2017 4:25,0.1714,0.1433,0.1574
1/25/2017 4:30,0.1816,0.1085,0.1450
1/25/2017 4:35,0.1753,0.0991,0.1372
1/25/2017 4:40,0.1795,0.1255,0.1525
1/25/2017 4:45,0.1935,0.1297,0.1616
1/25/2017 4:50,0.1905,0.1148,0.1526
1/25/2017 4:55,0.1891,0.1601,0.1746
1/25/2017 5:00,0.1966,0.1361,0.1663
1/25/2017 5:05,0.1820,0.1215,0.1518
1/25/2017 5:10,0.1938,0.1391,0.1664
1/25/2017 5:15,0.1825,0.1252,0.1538
1/25/2017 5:20,0.2041,0.1159,0.1600
1/25/2017 5:25,0.1935,0.1518,0.1726
1/25/2017 5:30,0.2012,0.1246,0.1629
1/25/2017 5:35,0.1725,0.1353,0.1539
1/25/2017 5:40,0.1804,0.1402,0.1603
1/25/2017 5:45,0.1961,0.1446,0.1704
1/25/2017 5:50,0.2076,0.1355,0.1715
1/25/2017 5:55,0.1891,0.1473,0.1682
1/25/2017 6:00,0.1856,0.1265,0.1560
1/25/2017 6:05,0.1952,0.1345,0.1648
1/25/2017 6:10,0.1972,0.1729,0.1851
1/25/2017 6:15,0.2479,0.1669,0.2074
1/25/2017 6:20,0.2336,0.1434,0.1885
1/25/2017 6:25,0.2151,0.1794,0.1973
1/25/2017 6:30,0.2072,0.1408,0.1740
1/25/2017 6:35,0.1976,0.1434,0.1705
1/25/2017 6:40,0.2395,0.1487,0.1941
1/25/2017 6:45,0.2021,0.1368,0.1695
1/25/2017 6:50,0.1900,0.1372,0.1636
1/25/2017 6:55,0.2193,0.1569,0.1881
1/25/2017 7:00,0.2405,0.1593,0.1999
1/25/2017 7:05,0.2206,0.1794,0.2000
1/25/2017 7:10,0.2325,0.2018,0.2171
1/25/2017 7:15,0.2706,0.1685,0.2196
1/25/2017 7:20,0.2206,0.1504,0.1855
1/25/2017 7:25,0.2263,0.1751,0.2007
1/25/2017 7:30,0.2056,0.1683,0.1870
1/25/2017 7:35,0.2300,0.1606,0.1953
1/25/2017 7:40,0.2218,0.1688,0.1953
1/25/2017 7:45,0.2076,0.1403,0.1740
1/25/2017 7:50,0.1977,0.1311,0.1644
1/25/2017 7:55,0.1999,0.1503,0.1751
1/25/2017 8:00,0.2022,0.1439,0.1731
1/25/2017 8:05,0.1922,0.1429,0.1675
1/25/2017 8:10,0.2062,0.1625,0.1844
1/25/2017 8:15,0.2062,0.1591,0.1827
1/25/2017 8:20,0.2026,0.1587,0.1806
1/25/2017 8:25,0.2218,0.2000,0.2109
1/25/2017 8:30,0.2344,0.1858,0.2101
1/25/2017 8:35,0.2231,0.1688,0.1959
1/25/2017 8:40,0.2063,0.1769,0.1916
1/25/2017 8:45,0.2126,0.1625,0.1875
1/25/2017 8:50,0.2121,0.1695,0.1908
1/25/2017 8:55,0.2245,0.1960,0.2103
1/25/2017 9:00,0.1986,0.1685,0.1836
1/25/2017 9:05,0.2048,0.1616,0.1832
1/25/2017 9:10,0.2144,0.1708,0.1926
1/25/2017 9:15,0.2172,0.1782,0.1977
1/25/2017 9:20,0.2358,0.1787,0.2072
1/25/2017 9:25,0.2318,0.2141,0.2230
1/25/2017 9:30,0.2331,0.1969,0.2150
1/25/2017 9:35,0.2356,0.1928,0.2142
1/25/2017 9:40,0.2487,0.1985,0.2236
1/25/2017 9:45,0.2350,0.2023,0.2186
1/25/2017 9:50,0.2224,0.1964,0.2094
1/25/2017 9:55,0.2149,0.2181,0.2165
1/25/2017 10:00,0.2163,0.1940,0.2052
1/25/2017 10:05,0.2137,0.1864,0.2000
1/25/2017 10:10,0.2233,0.1883,0.2058
1/25/2017 10:15,0.2361,0.1881,0.2121
1/25/2017 10:20,0.2333,0.2069,0.2201
1/25/2017 10:25,0.2645,0.2528,0.2587
1/25/2017 10:30,0.2743,0.2435,0.2589
1/25/2017 10:35,0.2686,0.2435,0.2561
1/25/2017 10:40,0.2578,0.2271,0.2424
1/25/2017 10:45,0.2480,0.2251,0.2366
1/25/2017 10:50,0.2540,0.2236,0.2388
1/25/2017 10:55,0.2775,0.2658,0.2716
1/25/2017 11:00,0.2777,0.2578,0.2678
1/25/2017 11:05,0.2786,0.2463,0.2625
1/25/2017 11:10,0.2822,0.2616,0.2719
